"Tere Love M Dhokho Khayo Re ","Singer Krishna Jediya ",K.K.Jaan,"Rahul Marshal","Rahul Marshal","[Marshal Music Company] Mehnat Studio","Singer Krishna Jediya",2024-11-26,hindi,dance,bollywood_pop,happy,Yes,Yes,Yes,Yes,No,INF512311061,01JDK4TS5XTJH4KZ8NDVYGNFVH.jpg,01JDK4TSN0GG9SRVR2PMVCW9A1.mp3
"Chhod Chale Gaye Pardesh Ku Dola ","Singer Suraj Singh ","Anil kushwah","Sultan kushwah","Editor Anil kushwah","Krishna Jaan Music",https://www.instagram.com/editor_anil_kushwah_8966025974/profilecard/?igsh=MTVkbGZ4eWo3bmdwOA==,2024-11-26,hindi,pop,indie_pop,sad,Yes,Yes,Yes,No,"(Kahe rahi krishna Ye tu anil ghar pe na aabe : 00:05:40)",INF512311063,01JDMD56BTNWB66DYZ2CEQ3TGM.jpg,01JDMD56DQBE5R0QBHK003CATJ.mp3
"Dj Bale Besh Bada Dj Ka Aaj Meri Setting Nachegi ","Pintu Saini ","Pintu Saini","Pintu Saini","Pintu Saini","Hitesh Music Rasiya",i_am_pintu_saini_suroth,2024-11-26,hindi,pop,bollywood_pop,romantic,Yes,Yes,Yes,Yes,"(Janu Aaja Beth Bulat Gadi Pe : 0:40)",INF512311064,01JDMET7JMRPXDEJMFNXFRFHNW.jpg,01JDMET8G0702DXFVPTQR3VCC4.mp3
"Toku Mile balam service Bado","Bhupesh Kumar","Pramod Kumar","Marshal Studio","KTR MUSIC","[Marshal Music Company] KTR MUSIC",singer.bhupesh.kumar_rj34,2024-11-27,rajasthani,pop,dance_pop,romantic,Yes,Yes,Yes,Yes,"(Toku Mile balam service Bado : 0.35), ( : 2.29), ( : 4.27), ( : 5.26)",,01JDMXEHBJCJASYHVGQTGZWTMD.jpg,01JDMXEHCDVEDF1YZZ4APPMA7F.mp3
"Top Lage moku bhayeli ","Bhupesh Kumar","Pramod kumar","Marshal Studio","KTR MUSIC","[Marshal Music Company] KTR MUSIC",i.am.kunwar,2024-11-27,rajasthani,pop,dance_pop,romantic,Yes,Yes,Yes,Yes,"(Top Lage moku bhayeli : 0.52), ( : 2.46), ( : 5.41)",INF512311065,01JDMYCXA6EKGARZFXK4PA2RQD.jpg,01JDMYCXA7CK907WQGX3XT5ETZ.mp3
"Tu bhi kuvari Chhori ","Bhupesh Kumar","pramod kumar","marshal studio","KTR MUSIC","[Marshal Music Company] KTR MUSIC",i.am.kunwar,2024-11-27,rajasthani,pop,dance_pop,romantic,Yes,Yes,Yes,Yes,"(Tu bhi kuvari Chhori : 0.38), ( : 3.17)",INF512311066,01JDMZDFEFMXW8482Z35HS9Z3Q.jpg,01JDMZDFEG1Z3JVW76V3WDPBN3.mp3
"Chhori teri waterproof jawani","Bhupesh Kumar","Promod kumar","marshal studio","KTR MUSIC","[Marshal Music Company] KTR MUSIC",singer.bhupesh.kumar_rj34,2024-11-27,rajasthani,pop,dance_pop,romantic,Yes,Yes,Yes,Yes,"(Chhori teri waterproof jawani : 0.24), ( : 1.37)",,01JDMZR9Q06RTMNC458Z6BA3SX.jpg,01JDMZR9Q12SX3VBNAWZ600R5P.mp3
"Kanu Beto Kate Kek","Rome Dausa","Meena Song","Meena Song","Meena Song","Ashok Ladli Ka Bas","Rome Dausa",2024-11-27,rajasthani,pop,world,romantic,Yes,Yes,No,No,No,INF512311067,01JDNT7NDMGP7NH2DN8SGSXPSH.jpg,01JDNT7NW3K6AHEQVV9MG6A23Z.mp3
"Nai sal aane te phale tu aa jaiyo bhaheli ","Shyamstudio ","Bhupendra khatana",Shyamstudio,Shyamstudio,"[Marshal Music Company] Shyam Studio",https://www.instagram.com/shyamstudio__official?igsh=MWs4ZWthOHV3OWI1ag==,2024-11-27,hindi,folk,rajasthani,romantic,Yes,Yes,Yes,Yes,"(Nai sal aane te phale tu aa jaiyo bhaheli : 15)",INF512311068,01JDPCDYQE48MXWGDZVSPQVKT8.jpg,01JDPCDZBHAPC7SADA2SYH4M85.wav
"Goli Mohbbat ki Banja Tu Meri Jaan ","KK SAINI","Rahul Marshal","Rahul Marshal","Rahul Marshal","[Marshal Music Company] Kanak Cinema",singer.kk.saini,2024-11-30,rajasthani,folk,rajasthani,happy,Yes,No,No,No,No,INF512311086,01JDTVN52ER77DNH831Q3FJC6Y.jpg,01JDTVN53A7VSS8C9EJMK8FWX2.mp3
"Teri Yaad Mein ","Vikash Babu","Ram Autar","Deepak Varma","Zestfilm Sound","ZestFilm Sound Private Limited",zestfilmsound,2024-12-01,hindi,classical,bollywood_classical,sad,Yes,Yes,Yes,No,"(Teri Yaad Mein : 00:9)",INF512311087,01JDZQPJASN48D9PD1Z8SS6054.jpg,01JDZQPJD74T1KD2XGP76M2NSC.mp3
"Qishmat Ke Dori","Vikash Babu","Minu Madhosh","Kiran kumar","ZESTFILM SOUND","ZestFilm Sound Private Limited",zestfilmsound,2024-12-01,hindi,classical,bollywood_classical,sad,Yes,Yes,Yes,No,"(Qishmat Ke Dori : 00)",INF512311088,01JDZQYBRM4FFRHVWP0XR7NM4B.jpg,01JDZQYBRP8D7T3F2KR466V769.mp3
"Tere Kai Najar Lge Ke Jan","Rakesh Peeplipara","Rakesh Peeplipara","Rakesh Peeplipara","Rakesh Peeplipara","Ashok Ladli Ka Bas",singer_rakesh_devra68,2024-12-01,rajasthani,pop,world,romantic,Yes,Yes,No,No,No,INF512311089,01JE0TM408A0XNTGSWA3GHW5Q4.jpg,01JE0TM4G3DM4A01JZAQPRT4QM.mp3
"Pani Soot Karyo Jaipur Ko  Moti Hogi Re","Rakesh Peeplipara","Rakesh Peeplipara","Rakesh Peeplipara","Rakesh Peeplipara","Ashok Ladli Ka Bas",https://www.instagram.com/rakeshpeeplipara?igsh=bHNxOTYwemhxOTBr,2024-12-01,rajasthani,pop,world,romantic,Yes,Yes,No,No,No,INF512311090,01JE0V6K7YVNQW5ZAE8WE079SQ.jpg,01JE0V6KANKFVEEEB552ZMQ5CS.mp3
"Bhabhi Ki Bahana Mangi Comedy Song","Rakesh Peeplipara","Rakesh Peeplipara","Rakesh Peeplipara","Rakesh Peeplipara","Ashok Ladli Ka Bas",https://www.instagram.com/rakeshpeeplipara?igsh=bHNxOTYwemhxOTBr,2024-12-01,rajasthani,pop,world,romantic,Yes,Yes,No,No,No,INF512311091,01JE0VDQMFYS20B2CPH1F4QKHF.jpg,01JE0VDQSB9K5BZ380AXFNE649.mp3
"Cobra Sent Lgave Chunni Mai Khopri Hang Kar Di","Rakesh Peeplipara","Rakesh Peeplipara","Rakesh Peeplipara","Rakesh Peeplipara","Ashok Ladli Ka Bas",https://www.instagram.com/rakeshpeeplipara?igsh=bHNxOTYwemhxOTBr,2024-12-01,rajasthani,pop,world,romantic,Yes,Yes,No,No,No,INF512311092,01JE0VJESJAKS9RV1HHT7252Q9.jpg,01JE0VJF040A4MAAG2MZ1G0D7X.mp3
"Seetara Wadi Lugdi Mai Janu Tu Cutfce Lage Ch","Rakesh Peeplipara","Rakesh Peeplipara","Rakesh Peeplipara","Rakesh Peeplipara","Ashok Ladli Ka Bas",https://www.instagram.com/rakeshpeeplipara?igsh=bHNxOTYwemhxOTBr,2024-12-01,rajasthani,pop,world,romantic,Yes,Yes,No,No,No,INF512311093,01JE0VP4DE1E46D1CFJ21AK7MA.jpg,01JE0VP4DGV7M7JV45MJPCVERA.mp3
"Siddh Baba ka bhajan 1","Singer Sultan kushwah , Editor Anil kushwah ","Anil kushwah","Sultan kushwah","Editor Anil kushwah","Krishna Jaan Music",https://www.instagram.com/editor_anil_kushwah_8966025974/profilecard/?igsh=MTVkbGZ4eWo3bmdwOA==,2024-12-01,hindi,pop,indie_pop,happy,Yes,Yes,Yes,No,"(Jila Murena ke joura shahar me ek rajaram pura gam suno : 00:00:34), (Anil kushwah ko deyo shaharo : 00:07:00), (Or hamare anil bhai : 00:06:50), (Rinku bhai kalam chalabe : 00:05:56)",INF512311094,01JE0WYG55H45DZN6E5YTP4ZJH.jpg,01JE0WYH2VXW254HTY2GQ5WWS5.mp3
"Siddh Baba ka bhajan 2","Singer Sultan kushwah , Editor Anil kushwah ","Anil kushwah","Sultan kushwah","Editor Anil kushwah","Krishna Jaan Music",https://www.instagram.com/editor_anil_kushwah_8966025974/profilecard/?igsh=MTVkbGZ4eWo3bmdwOA==,2024-12-01,hindi,pop,indie_pop,happy,Yes,Yes,Yes,No,"(He bajarang mahadev pas me bethe : 00:01:58), (He rinku Bhai ne kalam chalayi Anil sharan tere aaya hai : 00:05:39), (Siddh baba sar pe hath tu rakhana : 00:0035)",INF512311095,01JE0YMRM35JXR7NDS5ADJE37V.jpg,01JE0YMSJVBZZXFCBZ8J0F9NQC.mp3
"Meena Hi Meena Chaga","BL Chaanda, Ramvilas Lalgarh , Raju Gomladu ","Ramvilas Meena","BL Chaanda","BL Chaanda","Ramvilas Lalgarh",blchaanda,2024-12-01,rajasthani,world_music,folk_pop,happy,Yes,Yes,No,No,No,INF512311082,01JE1E90T0JF3PNNQCEAXSJEKW.jpg,01JE1E90T15JEGTP8ERD553KXB.mp3
"Mharo Mharo Kah Rh","BL Chaanda, Ramvilas Lalgarh , Raju Gomladu ","Ramvilas Meena","BL Chaanda","Ramvilas Lalgarh","Ramvilas Lalgarh",blchaanda,2024-12-01,rajasthani,world_music,folk_pop,happy,Yes,Yes,No,No,No,INF512311083,01JE1EFFTJJX3W8W6QF276V9FB.jpg,01JE1EFFTMR4BJ4ZH6BFFP242E.mp3
"Waiting Phone Chal To ","BL Chaanda, Ramvilas Lalgarh , Raju Gomladu ","Ramvilas Lalgarh","BL Chaanda","Ramvilas Meena","Ramvilas Lalgarh",blchaanda,2024-12-01,rajasthani,world_music,folk_pop,happy,Yes,Yes,No,No,No,INF512311084,01JE1ENGDWA29JMQA94HM4KP58.jpg,01JE1ENGDYM2SCN8BHPNK7SN35.mp3
"Tera Gaal Gulaabi Meri Jyan","Dk Mahar ","Dk Mahar","Dk Mahar","Dk Mahar","Ashok Ladli Ka Bas",https://www.instagram.com/singer_dk_mahar?igsh=M2NsaGx6dTVzeGc0,2024-12-02,rajasthani,pop,world,romantic,Yes,Yes,No,No,No,INF512311096,01JE2TJ9RG9JBXB1PHE7F5H6BC.jpeg,01JE2TJ9RTP9YGZJR7CFAEDX7S.mp3
"Karlya Love Marriage ","Dk Mahar ","Dk mahar","Dk mahar","Dk mahar","Ashok Ladli Ka Bas",https://www.instagram.com/singer_dk_mahar?igsh=M2NsaGx6dTVzeGc0,2024-12-03,rajasthani,pop,world,romantic,Yes,Yes,No,No,No,INF512311097,01JE2W6QAK9SWTD24WP147N2FF.jpeg,01JE2W6QANFHRQHCV5T2FPJS56.mp3
"Yahi Bali Lunga Jogni ","Manish Mastana ","Pintu Saini","Pintu Saini","Pintu Saini","Hitesh Music Rasiya",i_am_pintu_saini_suroth,2024-12-03,hindi,pop,bollywood_pop,happy,Yes,Yes,Yes,Yes,"(Yahi Bali Lunga Jogni : 0:40)",INF512311100,01JE6A29RD2G7TQ5HRMSVEH177.jpg,01JE6A29SH946W2ZCTAD1H0Y0W.mp3
"DJ Maya Mat Nache Mahari Fuljhadi ","Pintu Saini ","Pintu Saini","Pintu Saini","Pintu Saini","Hitesh Music Rasiya",i_am_pintu_saini_suroth,2024-12-03,hindi,pop,bollywood_pop,happy,Yes,Yes,Yes,Yes,"(Dj Maya Mat Nache Fuljhadi : 0:40)",INF512311101,01JE6ARRNYGTQSBKSM6AZ3P7Q2.jpg,01JE6ARRSXSVVQQ49E3BAKBVX5.mp3
"RAJA MOKU BAJNI PAYAL LAA ",,K.k.jaan,"Rahul Marshal","Rahul Marshal","[Marshal Music Company] Mehnat Studio","Singer Abhishek chhawar",2024-12-04,hindi,pop,bollywood_dance,happy,Yes,Yes,Yes,Yes,No,INF512311102,01JE7SH1DNQ9ECB1G4BDKDCXJX.jpg,01JE7SH1STWSTS9QKXPM6YRCV4.mp3
" Chori Teri Chunni Me Dil Dikhe ","Singer Vishnu Tiger ","Pintu Saini","Pintu Saini","Pintu Saini","Hitesh Music Rasiya",singer.vishnu.tiger,2024-12-04,hindi,pop,bollywood_pop,happy,Yes,Yes,Yes,Yes,"(Teri Chunni Me Dil Dikhe : 0:40)",INF512311125,01JE8ZA7X0GP5BT5MHP0SCWT8C.jpg,01JE8ZA7XN9K9PQXSGFFVZ02N3.mp3
"Sardi M Brekup Mat Kar","Ramvilas Lalgarh ","Ramvilas Lalgarh","BL Chaanda","Ramvilas Lalgarh","Ramvilas Lalgarh",blchaanda,2024-12-04,rajasthani,world_music,folk_pop,happy,Yes,Yes,No,No,No,INF512311121,01JE90A4RFDF5YM974K33T4V79.jpg,01JE90A4RHTWVY4X2WEZK88R3M.mp3
"Systam Dadagiri Song","Ramvilas Lalgarh ","Ramvilas Lalgarh","BL Chaanda","Ramvilas Lalgarh","Ramvilas Lalgarh",blchaanda,2024-12-04,rajasthani,world_music,folk_pop,happy,Yes,Yes,No,No,No,INF512311122,01JE90HCQXCA6QAW1RF1HD47NX.jpg,01JE90HCQYVZS77WR37TKXQGA1.mp3
"Number Es wali Ko Hi Duga","Ramvilas Lalgarh ","Ramvilas Lalgarh","BL Chaanda","Ramvilas Lalgarh","Ramvilas Lalgarh",blchaanda,2024-12-04,rajasthani,world_music,folk_pop,happy,Yes,Yes,No,No,No,INF512311123,01JE90S32EFMCQHNYQ8Y90Y53P.jpg,01JE90S362SN43KJZE71HK6M42.mp3
"Mubarak Kun Kah Nai Saal","Ramvilas Lalgarh ","Ramvilas Lalgarh","BL Chaanda","Ramvilas Lalgarh","Ramvilas Lalgarh",blchaanda,2024-12-04,rajasthani,world_music,folk_pop,happy,Yes,Yes,No,No,No,INF512311124,01JE910NYQH4M82XDF49ERHFRY.jpg,01JE910P1AR6QH8GJVCMZF58BK.mp3
"Mousam Thando Sardi Ko","Ramu Mahar","Ramu Mahar","Ramu Mahar","Ramu Mahar","Ashok Ladli Ka Bas",https://www.instagram.com/singer_dk_mahar?igsh=M2NsaGx6dTVzeGc0,2024-12-04,rajasthani,pop,world,romantic,Yes,Yes,No,No,No,INF512311126,01JE92MPTDZ8H40H998SEK3W4W.jpeg,01JE92MPTEKJ3N84R1H6JWYK5H.mp3
"SHOPPING GT M ","Singer Krishna Jediya ","K . K . Jaan","Rahul Marshal","Rahul Marshal","[Marshal Music Company] Mehnat Studio","Singer Krishna Jediya",2024-12-05,hindi,pop,bollywood_dance,happy,Yes,Yes,Yes,Yes,No,INF512311127,01JEBRP3870CHJ31Y1X46NH8VG.jpg,01JEBRP389HKG72QAY2MRM55JZ.mp3
"Chori to pe chatak jawani chaa rahi hai khaye khaye maal parayo","Shyamstudio ","Bhupendra khatana",Shyamstudio,Shyamstudio,"[Marshal Music Company] Shyam Studio",https://www.instagram.com/shyamstudio__official?igsh=MWs4ZWthOHV3OWI1ag==,2024-12-05,hindi,folk,rajasthani,romantic,Yes,Yes,Yes,Yes,"(Chori to pe chatak jawani chaa rahi hai khaye khaye maal parayo : 23)",INF512311128,01JEBXPZ22C9R014ETXDR1CC4J.jpg,01JEBXPZ7PAZXFQNHMQF5Y1DRZ.wav
"Haro lungda giyare soo ko sajha burset marji ke ","Shyamstudio ","Bhupendra khatana",Shyamstudio,Shyamstudio,"[Marshal Music Company] Shyam Studio",https://www.instagram.com/shyamstudio__official?igsh=MWs4ZWthOHV3OWI1ag==,2024-12-07,hindi,folk,rajasthani,romantic,Yes,Yes,Yes,Yes,"(Haro lungda giyare soo ko sajha burset marji ke : 16)",INF512311129,01JEBYMHYNMVBMMHSRTVA08BNQ.jpg,01JEBYMJ008AFW6SQK0PCEBYHX.wav
"Sasre me yaar diwane Teri Teri aabe","Shyamstudio ","Bhupendra khatana",Shyamstudio,Shyamstudio,"[Marshal Music Company] Shyam Studio",https://www.instagram.com/shyamstudio__official?igsh=MWs4ZWthOHV3OWI1ag==,2024-12-08,hindi,folk,rajasthani,sad,Yes,Yes,Yes,Yes,"(Sasre me yaar diwane Teri Teri aabe haweli 9-9 khamban ki uda uda khabe : 23)",INF512311130,01JEBZ479BEX301F1Q331H1EHK.jpg,01JEBZ47KPGP0QA0XF0MD6A745.wav
"Bhakat Kate na sasu ke Teri do palla pator me","Shyamstudio ","Bhupendra khatana",Shyamstudio,Shyamstudio,"[Marshal Music Company] Shyam Studio",https://www.instagram.com/shyamstudio__official?igsh=MWs4ZWthOHV3OWI1ag==,2024-12-10,hindi,folk,rajasthani,romantic,Yes,Yes,Yes,Yes,"(Bhakat Kate na sasu ke Teri do palla pator me : 29)",INF512311131,01JEBZKJ1CPHSS41C7W682J3DA.jpg,01JEBZKJEQ7CZMPEM87WYMAMYM.wav
"kahan gai ramjhol sahi sahi bata nipute ","Shyamstudio ","Bhupendra khatana",Shyamstudio,Shyamstudio,"[Marshal Music Company] Shyam Studio",https://www.instagram.com/shyamstudio__official?igsh=MWs4ZWthOHV3OWI1ag==,2024-12-12,hindi,folk,rajasthani,romantic,Yes,Yes,Yes,Yes,"(kahan gai ramjhol sahi sahi bata nipute : 14)",INF512311132,01JEC0CEY2QX5KPSKJNDR7A4NH.jpg,01JEC0CF37JJVXERTNA21ER260.wav
"Khushiya Ghar Me Chhay Rahi Hai ","Manish Mastana ","Pintu Saini","Pintu Saini","Pintu Saini","Hitesh Music Rasiya",i_am_pintu_saini_suroth,2024-12-06,hindi,pop,bollywood_pop,happy,Yes,Yes,Yes,Yes,"(Khushiya Ghar Me Chhay Rahi Hai : 0:40)",INF512311133,01JEDNNZ4Q17KECZ0FS2HG7NPH.jpg,01JEDNNZAG24B3YG93GE64CCYV.mp3
"Mero Narangi So Deel ","Manish Mastana ","Pintu Saini","Pintu Saini","Pintu Saini","Hitesh Music Rasiya",i_am_pintu_saini_suroth,2024-12-06,hindi,pop,bollywood_pop,happy,Yes,Yes,Yes,Yes,"(Mero Narangi So Deel : 0:40)",INF512311134,01JEDNV7PVET02F8QYMRXK9K29.jpg,01JEDNV7T95BEC55349QY7EN01.mp3
"Kajar Bendi Dubayo Mene Pyar ","Manish Mastana ","Pintu Saini","Pintu Saini","Pintu Saini","Hitesh Music Rasiya",i_am_pintu_saini_suroth,2024-12-06,hindi,pop,bollywood_pop,happy,Yes,Yes,Yes,Yes,"(Kajar Bendi Dubayo Mene Pyar : 0:40)",INF512311135,01JEDP0JC7PPCA5DW322HBP14Z.jpg,01JEDP0JE74EZMRT21JH6QBWG4.mp3
